EmpID,FirstName,LastName,StartDate,ExitDate,Title,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,Performance Score,Current Employee Rating,Survey Date,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Date,Training Program Name,Training Type,Training Outcome,Location,Trainer,Training Duration(Days),Training Cost
2057,Nikhil,Rivas,15-Apr-21,,Production Technician I,WBL,Active,Contract,Zone C,Part-Time,Unk,,Production       ,Field Operations,14-12-1964,MA,Laborer,Male,Fully Meets,3,06-05-2023,4,1,3,01-Jan-23,Customer Service,Internal,Failed,Lake Tony,Omar Shepherd MD,3,605.36
2058,Brady,Boyd,17-Apr-22,03-Jun-22,Production Technician I,NEL,Active,Full-Time,Zone A,Temporary,Resignation,Provide pick upon green event himself.,Production       ,Field Operations,13-01-1984,MA,Laborer,Male,Fully Meets,3,29-05-2023,5,5,4,31-Dec-22,Customer Service,Internal,Passed,Parkertown,Mark Bowen,1,338.16
2059,Alfred,Manning,29-Jul-23,06-Aug-23,Production Technician I,PL,Voluntarily Terminated,Full-Time,Zone C,Temporary,Retirement,Issue administration collection.,Production       ,General - Con,27-07-1987,MA,Laborer,Female,Fully Meets,3,09-05-2023,4,4,5,06-May-23,Customer Service,External,Completed,West Danielmouth,Melissa Marshall,3,969.03
2060,Angelina,Russell,26-Jan-23,,Production Technician I,BPC,Active,Part-Time,Zone C,Part-Time,Unk,,Production       ,Field Operations,18-09-1942,MA,Tower Hand,Female,Fully Meets,3,26-06-2023,5,5,5,23-Jul-23,Project Management,External,Failed,Port Lisaburgh,Lori Mckee,3,442.39
2061,King,Garrison,12-Dec-18,,Production Technician I,CCDR,Active,Full-Time,Zone A,Full-Time,Unk,,Production       ,Engineers,06-08-1946,MA,Field Project Manager,Female,Fully Meets,3,26-05-2023,2,4,3,15-Mar-23,Technical Skills,External,Incomplete,South Taramouth,Stacey Ford,1,952.69
2062,Kale,Middleton,25-Oct-18,,Production Technician I,SVG,Active,Contract,Zone C,Temporary,Unk,,Production       ,Project Management - Con,18-07-1950,MA,Laborer,Female,Fully Meets,3,05-09-2022,4,1,2,20-May-23,Project Management,External,Passed,North Lisaton,Evelyn Hart,1,842.36
2063,Kailyn,Montgomery,20-May-21,,Production Technician I,EW,Active,Contract,Zone B,Full-Time,Unk,,Production       ,Aerial,26-03-1944,MA,Groundman,Female,Fully Meets,3,06-04-2023,4,5,3,01-Jan-23,Technical Skills,External,Failed,North Gabriel,Suzanne Watson,5,333.78
2064,Philip,Cobb,28-Aug-20,26-Dec-20,Production Technician I,MSC,Active,Part-Time,Zone C,Full-Time,Resignation,Maintain catch look. Wide local natural.,Production       ,Finance & Accounting,10-05-1964,MA,Executive,Female,Fully Meets,3,13-03-2023,1,3,5,10-Sep-22,Technical Skills,Internal,Passed,North Susanton,Daryl Mullins,2,343.22
2065,Bria,Spence,10-May-20,,Production Technician II,EW,Active,Contract,Zone C,Full-Time,Unk,,Production       ,Field Operations,29-02-1972,MA,Laborer,Female,Fully Meets,3,13-01-2023,5,4,4,15-May-23,Leadership Development,Internal,Failed,Christopherhaven,Jonathan Stewart,1,283.86
2066,Ellie,Holder,04-Aug-23,04-Aug-23,Production Technician II,MSC,Active,Contract,Zone A,Full-Time,Voluntary,Yeah deal great thousand church least fact.,Production       ,Project Management - Con,25-05-1989,MA,Manager,Female,Fully Meets,3,08-10-2022,1,5,1,03-Sep-22,Customer Service,Internal,Passed,Courtneytown,Jessica Malone DDS,5,107.29
2067,Denzel,Clark,22-Apr-22,,Production Technician II,NEL,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,Engineers,20-10-1949,MA,Project Manager,Female,Fully Meets,3,14-03-2023,5,2,1,10-May-23,Leadership Development,External,Failed,Lake Alexander,Maureen Harris,4,320.87
2068,Sidney,Lewis,05-Jun-21,,Production Technician II,PL,Active,Contract,Zone C,Part-Time,Unk,,Production       ,Field Operations,07-09-1962,MA,Laborer,Female,Fully Meets,3,22-08-2022,4,3,5,03-Feb-23,Leadership Development,Internal,Incomplete,West Anne,Scott Rice,3,670.68
2069,Simon,Rivers,29-Jun-22,,Production Technician II,PYZ,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,Wireline Construction,25-12-1991,MA,Manager,Female,Fully Meets,3,22-07-2023,3,1,5,10-May-23,Communication Skills,External,Incomplete,Evansland,Barbara Moore,3,685.62
2070,Branson,Schneider,02-Jul-22,,Production Technician II,SVG,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Field Operations,20-02-1969,MA,Operator,Female,Fully Meets,3,23-02-2023,3,4,5,12-Apr-23,Technical Skills,Internal,Completed,Lake Johnstad,Cathy Johnson,5,842.88
2071,Maren,Whitehead,04-Jan-23,,Production Technician II,TNS,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Wireline Construction,14-05-1977,MA,Laborer,Female,Fully Meets,3,15-09-2022,2,1,5,09-Feb-23,Technical Skills,Internal,Incomplete,New Rosemouth,Danielle Wise,5,735.7
2072,Gilbert,Hensley,08-Jul-23,,Production Technician II,WBL,Active,Contract,Zone A,Temporary,Unk,,Production       ,Project Management - Con,07-09-1980,MA,Engineer,Female,Fully Meets,3,21-09-2022,5,4,1,17-Jun-23,Customer Service,Internal,Passed,East Nancy,Patricia Bailey,5,974.31
2073,Armani,Barker,03-Mar-23,06-Aug-23,Production Technician II,PYZ,Active,Part-Time,Zone B,Full-Time,Involuntary,Drug remain total marriage ago raise.,Production       ,Field Operations,18-07-1956,MA,Manager,Female,Fully Meets,3,12-02-2023,1,2,2,03-Aug-23,Project Management,Internal,Incomplete,South Maria,Jennifer Juarez,3,760.53
2074,Tamia,Byrd,19-Aug-19,,Production Technician II,WBL,Active,Part-Time,Zone B,Full-Time,Unk,,Production       ,Field Operations,25-11-1967,MA,Supervisor,Female,Fully Meets,3,05-07-2023,3,2,4,20-Sep-22,Project Management,Internal,Passed,East Melissa,Karen Thompson,5,640.97
2075,Oliver,Richardson,30-Oct-18,,Production Technician I,NEL,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Project Management - Con,13-10-1976,MA,Manager,Female,Fully Meets,3,27-02-2023,4,5,2,27-Oct-22,Customer Service,External,Incomplete,Josephmouth,Ronald Pearson,5,807.49
2076,Nathalia,Larson,07-Dec-21,02-Jan-23,Production Technician I,PL,Active,Full-Time,Zone A,Full-Time,Voluntary,Yeah quickly speech hold. Hard image wall large.,Production       ,Field Operations,27-07-1943,MA,Project Manager,Female,Fully Meets,3,07-01-2023,5,5,1,08-Nov-22,Communication Skills,Internal,Completed,Jasonstad,Lisa Freeman,3,350.22
2077,Laurel,Chan,18-Nov-20,13-Feb-21,Production Technician I,PYZ,Active,Full-Time,Zone A,Temporary,Resignation,Decide material save personal media.,Production       ,General - Con,25-12-1943,MA,Foreman,Female,Fully Meets,3,26-07-2023,4,1,1,07-Apr-23,Communication Skills,Internal,Completed,Robertfurt,Tiffany Smith,4,447.67
2078,Alejandra,Barnes,26-Sep-18,15-Oct-19,Production Technician I,SVG,Voluntarily Terminated,Full-Time,Zone B,Temporary,Voluntary,Until factor claim chance.,Production       ,Field Operations,26-10-1986,MA,Laborer,Female,Fully Meets,3,21-10-2022,5,5,2,07-Aug-22,Communication Skills,Internal,Incomplete,Patriciabury,Tiffany Reed,5,737.61
2079,Emilio,Daniel,19-Jun-22,,Production Technician I,TNS,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,General - Con,12-06-1956,MA,Flagger,Female,Fully Meets,3,03-03-2023,4,2,3,15-Jan-23,Leadership Development,External,Completed,North Michaelmouth,Eric Contreras,4,444.96
2080,Ellie,Robbins,15-Sep-22,14-Feb-23,Production Technician I,WBL,Active,Contract,Zone B,Temporary,Involuntary,Serve bill write instead pressure life anyone.,Production       ,Catv,03-11-1960,MA,Supervisor,Female,Fully Meets,3,12-02-2023,4,1,4,09-Jun-23,Project Management,External,Failed,Jessicafurt,Dr. Melanie Kennedy,1,605.05
2081,Vicente,Hansen,09-May-20,,Production Technician I,BPC,Active,Part-Time,Zone A,Temporary,Unk,,Production       ,Engineers,08-06-1988,MA,Supervisor,Female,Fully Meets,3,21-02-2023,1,1,4,14-May-23,Customer Service,External,Failed,Wandachester,Danny Charles,4,744.4
2082,Jordan,Kemp,17-Feb-21,,Production Technician I,CCDR,Active,Contract,Zone C,Temporary,Unk,,Production       ,Field Operations,08-01-1961,MA,Laborer,Male,Fully Meets,3,01-01-2023,4,2,4,09-Aug-22,Customer Service,External,Incomplete,Kingbury,Sylvia Sweeney,1,230.77
2083,Edith,Richard,12-Apr-20,,Production Technician I,EW,Active,Contract,Zone C,Temporary,Unk,,Production       ,Engineers,16-05-1981,MA,Technician,Female,Fully Meets,3,26-06-2023,2,2,4,21-Dec-22,Project Management,External,Incomplete,Port Robinland,Kelly Rogers,5,569.44
2084,Dustin,Snow,30-Mar-21,,Production Technician I,MSC,Active,Contract,Zone B,Full-Time,Unk,,Production       ,Sales & Marketing,06-02-1971,MA,Assistant,Female,Fully Meets,3,26-05-2023,3,2,2,02-Feb-23,Project Management,External,Passed,South Robertstad,Kylie Gonzalez,1,677.67
2085,Layton,Goodwin,05-May-19,11-Jan-22,Production Technician I,NEL,Active,Contract,Zone C,Full-Time,Voluntary,Customer make camera truth.,Production       ,Engineers,12-07-1999,MA,Engineer,Female,Fully Meets,3,13-10-2022,3,4,4,29-Mar-23,Project Management,External,Incomplete,South Darrenview,Matthew Stephens MD,1,963.42
2086,Eliza,Munoz,31-May-21,12-Nov-21,Production Technician I,PL,Active,Contract,Zone A,Part-Time,Retirement,Capital course trade.,Production       ,General - Con,14-11-1978,MA,Laborer,Female,Fully Meets,3,05-08-2022,5,4,3,03-Apr-23,Communication Skills,External,Completed,Roberthaven,David Ray,3,488.66
2087,Arianna,Durham,21-Nov-19,24-Jun-20,Production Technician I,PYZ,Active,Part-Time,Zone A,Full-Time,Involuntary,Per record feeling bed tax education.,Production       ,Field Operations,19-12-1959,MA,Laborer,Female,Fully Meets,3,14-11-2022,4,4,1,02-Apr-23,Leadership Development,Internal,Completed,Hollyborough,Joseph Marquez,3,450.94
2088,Lia,Orr,19-Jul-19,,Production Technician I,SVG,Active,Contract,Zone B,Full-Time,Unk,,Production       ,Yard (Material Handling),27-05-1960,MA,Coordinator,Female,Fully Meets,3,21-12-2022,2,1,2,09-Feb-23,Communication Skills,External,Completed,Benjaminfurt,Rhonda Thompson,3,407.99
2089,Ethan,Rhodes,29-Dec-18,04-Jul-20,Production Technician I,TNS,Active,Contract,Zone C,Part-Time,Voluntary,Upon situation late.,Production       ,Technology / It,04-06-1966,MA,Director,Female,Fully Meets,3,16-06-2023,5,3,3,04-Jan-23,Communication Skills,Internal,Completed,East Corey,Robin Berry,2,423.31
2090,Alexis,Nielsen,12-Jan-23,,Production Technician II,EW,Active,Part-Time,Zone B,Full-Time,Unk,,Production       ,General - Sga,30-10-1942,MA,Assistant,Female,Fully Meets,3,23-07-2023,3,4,3,23-Oct-22,Leadership Development,Internal,Incomplete,New Troyshire,Patricia Simpson,1,189.64
2091,Adalyn,Bass,25-Nov-22,,Production Technician II,MSC,Active,Contract,Zone C,Part-Time,Unk,,Production       ,Field Operations,14-03-1999,MA,Locator,Female,Fully Meets,3,21-02-2023,3,1,1,20-Jul-23,Leadership Development,Internal,Incomplete,Jordanfurt,Joshua Middleton,3,102.77
2092,Hadley,Benson,13-Nov-19,,Production Technician II,NEL,Active,Part-Time,Zone C,Full-Time,Unk,,Production       ,Field Operations,09-09-1987,MA,Laborer,Female,Fully Meets,3,24-07-2023,1,2,3,13-Mar-23,Communication Skills,External,Completed,Smithchester,Brian Odom,5,246.13
2093,Carlee,Lang,08-Sep-20,24-Aug-22,Production Technician II,PL,Active,Contract,Zone A,Temporary,Resignation,Opportunity place deal.,Production       ,General - Con,06-05-1948,MA,Technician,Female,Fully Meets,3,01-02-2023,2,3,1,23-Apr-23,Leadership Development,External,Failed,East Amyville,Alexander King,5,628.62
2094,Eli,Flores,16-Jun-19,07-Sep-21,Production Technician II,PYZ,Active,Part-Time,Zone C,Part-Time,Involuntary,Same manage return husband try general.,Production       ,Field Operations,12-01-1964,MA,Groundman,Female,Fully Meets,3,25-08-2022,2,5,5,11-Mar-23,Leadership Development,Internal,Passed,New Sheila,Thomas Williams,4,739.32
2095,Lyric,Solomon,14-Jul-23,16-Jul-23,Production Technician II,SVG,Active,Full-Time,Zone A,Full-Time,Retirement,Night official cut director seven.,Production       ,Project Management - Con,19-10-1997,MA,Manager,Female,Fully Meets,3,21-07-2023,5,3,1,14-Nov-22,Leadership Development,Internal,Passed,North Wendy,Joseph Crawford,3,773.16
2096,Jerome,Howard,18-Jul-23,,Production Technician II,TNS,Active,Contract,Zone C,Full-Time,Unk,,Production       ,Field Operations,17-07-1985,MA,Construction Manager,Female,Fully Meets,3,28-05-2023,3,4,4,25-Apr-23,Communication Skills,External,Completed,Jenniferbury,Mandy Dunn,3,838.65
2097,Parker,Fritz,06-Dec-18,09-Apr-19,Production Technician II,WBL,Active,Part-Time,Zone C,Full-Time,Retirement,Laugh effort pressure fund.,Production       ,Aerial,25-02-1964,MA,Lineman,Female,PIP,2,30-08-2022,2,1,4,26-Nov-22,Technical Skills,External,Incomplete,North Brandi,Kari Smith,3,426.55
2098,Phillip,Fuentes,15-Jul-20,,Production Technician II,BPC,Active,Part-Time,Zone B,Temporary,Unk,,Production       ,Catv,19-05-1950,MA,Laborer,Female,PIP,5,01-02-2023,2,4,1,25-Sep-22,Project Management,External,Incomplete,North Jamesberg,Matthew Brown,2,254.35
2099,Drake,Wiggins,30-Oct-18,,Production Technician I,BPC,Active,Full-Time,Zone B,Part-Time,Unk,,Production       ,General - Sga,29-03-1969,MA,Vp,Female,PIP,4,26-03-2023,1,4,5,28-Feb-23,Customer Service,External,Completed,North Margaretton,George Hopkins,2,829.08
2100,Lucy,Santos,13-Sep-22,,Production Technician I,CCDR,Active,Contract,Zone A,Temporary,Unk,,Production       ,Aerial,24-11-1944,MA,Coordinator,Female,Exceeds,4,09-01-2023,1,1,1,29-Apr-23,Communication Skills,External,Incomplete,Lake Laurafurt,Jeremiah Herring,2,710.31
2101,Justice,Curry,28-Dec-22,13-May-23,Production Technician I,SVG,Voluntarily Terminated,Full-Time,Zone B,Temporary,Involuntary,Even third look high.,Production       ,Fielders,13-12-1964,MA,Engineer,Female,PIP,5,10-01-2023,4,4,2,29-Jun-23,Leadership Development,External,Completed,Suarezstad,Aaron Jones,1,751.81
2102,Valeria,Zavala,24-Mar-23,,Production Technician I,EW,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,Field Operations,23-01-1966,MA,Driller,Female,Exceeds,2,16-07-2023,1,1,3,04-May-23,Communication Skills,Internal,Passed,Jenniferside,Debbie Young,1,598.51
2103,Nola,Sellers,02-Oct-20,,Production Technician I,MSC,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Field Operations,25-12-1986,MA,Construction Manager,Female,Exceeds,5,16-02-2023,1,4,5,06-Sep-22,Technical Skills,Internal,Incomplete,Stevenston,Gregory Wells,3,958.29
2104,Andre,Fields,14-Sep-20,,Production Technician I,TNS,Active,Contract,Zone A,Temporary,Unk,,Production       ,Field Operations,19-08-1949,MA,Laborer,Female,Exceeds,2,10-06-2023,1,4,3,14-Oct-22,Technical Skills,External,Completed,South Brianchester,Connie Mason,5,200.34
2105,Joel,Hanson,19-Jan-20,,Production Technician I,PYZ,Active,Part-Time,Zone C,Part-Time,Unk,,Production       ,General - Sga,27-01-1960,MA,Supervisor,Female,Needs Improvement,4,24-07-2023,3,4,2,10-Nov-22,Technical Skills,External,Completed,Blackborough,Edwin Gomez,3,365.03
2106,Tony,Mendoza,14-Apr-19,20-Jan-23,Production Technician I,WBL,Active,Contract,Zone C,Temporary,Resignation,No even actually meet though three.,Production       ,Wireline Construction,14-11-1962,MA,Foreman,Male,Exceeds,2,28-10-2022,5,5,1,15-Jul-23,Customer Service,Internal,Passed,Port Tamarahaven,Kayla Hall,4,782.43
2107,Jacqueline,Black,02-Jun-23,24-Jul-23,Production Technician I,NEL,Active,Contract,Zone B,Temporary,Retirement,Cell push simply. Career situation record entire.,Production       ,Field Operations,27-12-1943,MA,Project Manager,Female,Exceeds,1,25-11-2022,4,1,1,05-Mar-23,Communication Skills,External,Passed,Douglasview,Tyler Ortega,1,668.91
2108,Denise,Mccullough,09-May-22,03-Jan-23,Production Technician I,PL,Voluntarily Terminated,Part-Time,Zone A,Temporary,Retirement,Herself Mr office bed.,Production       ,Field Operations,19-09-1978,MA,Driller,Female,Needs Improvement,2,10-04-2023,1,2,4,05-Sep-22,Customer Service,Internal,Completed,Port Ruthbury,Franklin Hunter,5,804.37
2109,Zain,Tanner,23-Feb-21,,Production Technician I,BPC,Active,Part-Time,Zone C,Part-Time,Unk,,Production       ,Field Operations,22-11-1988,MA,Tower Hand,Female,Exceeds,5,04-04-2023,3,3,5,18-Apr-23,Project Management,External,Failed,Lake Renee,Elizabeth Sawyer,3,869.94
2110,Richard,Deleon,04-Jun-21,,Production Technician I,CCDR,Active,Contract,Zone C,Temporary,Unk,,Production       ,General - Sga,13-05-1948,MA,Vp,Female,Exceeds,4,13-11-2022,1,4,2,30-Dec-22,Communication Skills,Internal,Passed,West Susanton,Ms. Rebecca Conley,4,399.55
2111,Carmelo,Hayden,29-Mar-22,30-Jul-22,Production Technician I,SVG,Active,Full-Time,Zone A,Temporary,Involuntary,Arrive allow reveal move.,Production       ,General - Con,17-05-1957,MA,Lineman,Female,Needs Improvement,5,26-04-2023,2,3,1,17-Nov-22,Customer Service,Internal,Passed,Brittanyport,Jordan Wilson,4,470.24
2112,Emilio,Pierce,30-Jul-19,21-Jan-20,Production Technician I,EW,Active,Part-Time,Zone B,Temporary,Voluntary,Guy present clear.,Production       ,Engineers,24-09-1943,MA,Technician,Female,Exceeds,4,01-02-2023,4,3,1,17-Sep-22,Customer Service,External,Failed,Ramirezland,Caroline Williams,2,157.04
2113,Emerson,Wood,09-Jul-20,10-Dec-22,Production Technician I,MSC,Active,Part-Time,Zone B,Full-Time,Involuntary,Out phone market. Time parent economy each.,Production       ,General - Con,20-10-1944,MA,Clerk,Female,Exceeds,2,31-08-2022,5,1,5,18-Aug-22,Project Management,Internal,Passed,Hayesborough,Michael Sullivan,2,394.54
2114,Abagail,Moran,24-Aug-19,,Production Technician II,NEL,Active,Contract,Zone C,Part-Time,Unk,,Production       ,Engineers,24-04-1992,MA,Project Manager,Female,Exceeds,4,08-02-2023,5,4,1,26-Feb-23,Communication Skills,External,Completed,North Justinbury,Jonathan Davis,2,326.98
2115,Nikhil,Cummings,15-Apr-19,10-May-23,Production Technician II,PL,Active,Contract,Zone A,Part-Time,Voluntary,Although center movement stock. While you local.,Production       ,Billable Consultants,30-03-1978,MA,Engineer,Female,Exceeds,2,25-01-2023,5,2,1,24-Sep-22,Leadership Development,Internal,Incomplete,Penaberg,Katherine Chapman,5,752.82
2116,Stanley,Bowen,21-Aug-21,,Production Technician II,BPC,Active,Part-Time,Zone C,Full-Time,Unk,,Production       ,Engineers,03-09-1946,MA,Engineer,Female,Needs Improvement,4,11-05-2023,1,4,2,26-Aug-22,Leadership Development,Internal,Completed,Maryville,Kelli Lamb MD,2,990.89
2117,Terrell,Hanna,22-Jun-20,,Production Technician II,CCDR,Active,Full-Time,Zone B,Full-Time,Unk,,Production       ,Field Operations,17-05-1993,MA,Laborer,Female,Exceeds,2,16-11-2022,2,3,2,27-May-23,Customer Service,External,Incomplete,Hickmanburgh,Mike Stevenson,4,531.69
2118,Dale,Mendoza,28-Jan-20,,Production Technician II,SVG,Active,Part-Time,Zone C,Temporary,Unk,,Production       ,Project Management - Eng,06-11-2000,MA,Coordinator,Female,Exceeds,5,20-03-2023,3,2,4,21-Apr-23,Leadership Development,Internal,Completed,Scottview,Robert Smith,3,384.28
2119,Marcos,Carey,29-Mar-19,,Production Technician II,EW,Active,Part-Time,Zone A,Temporary,Unk,,Production       ,General - Con,10-09-1941,MA,Foreman,Female,Exceeds,5,27-05-2023,1,2,3,15-Jul-23,Technical Skills,External,Passed,New Sharonside,Amy Zimmerman,5,803.08
2120,Simeon,Pittman,05-Oct-18,,Production Technician II,MSC,Active,Contract,Zone C,Full-Time,Unk,,Production       ,Wireline Construction,17-01-1967,MA,Lineman,Female,Needs Improvement,2,05-09-2022,4,4,1,22-May-23,Project Management,External,Incomplete,Washingtonport,Thomas Floyd,1,131.78
2121,Jenna,Cochran,20-Aug-20,,Production Technician II,TNS,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,Splicing,11-09-1998,MA,Splicer,Female,Exceeds,5,29-01-2023,4,1,3,31-Dec-22,Project Management,Internal,Passed,Kimberlyberg,Sara Johnson,2,459.39
2122,Tia,Kent,11-Jun-21,14-Nov-22,Production Technician I,BPC,Active,Full-Time,Zone C,Temporary,Resignation,Company event positive along avoid.,Production       ,General - Con,21-10-1975,MA,Locator,Female,Needs Improvement,5,25-01-2023,3,3,2,02-Jan-23,Technical Skills,External,Passed,South Johnmouth,Carl Cooper,1,949.46
